Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","2008","2008","tonnes","15450","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","2009","2009","tonnes","15720","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","2010","2010","tonnes","15700","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","2011","2011","tonnes","15816","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","2012","2012","tonnes","18070","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","2013","2013","tonnes","16565","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","2014","2014","tonnes","21000","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","2015","2015","tonnes","22000","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","2016","2016","tonnes","38000","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","2017","2017","tonnes","43000","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","2018","2018","tonnes","43000","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","2019","2019","tonnes","38000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1961","1961","tonnes","100000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1962","1962","tonnes","101000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1963","1963","tonnes","80000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1964","1964","tonnes","97000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1965","1965","tonnes","91000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1966","1966","tonnes","79000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1967","1967","tonnes","98000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1968","1968","tonnes","89000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1969","1969","tonnes","98000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1970","1970","tonnes","128000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1971","1971","tonnes","115800","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1972","1972","tonnes","92500","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1973","1973","tonnes","136000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1974","1974","tonnes","132000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1975","1975","tonnes","150500","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1976","1976","tonnes","113300","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1977","1977","tonnes","148180","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1978","1978","tonnes","146500","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1979","1979","tonnes","105400","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1980","1980","tonnes","146100","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1981","1981","tonnes","160200","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1982","1982","tonnes","117600","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1983","1983","tonnes","176300","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1984","1984","tonnes","148000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1985","1985","tonnes","192300","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1986","1986","tonnes","131200","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1987","1987","tonnes","179300","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1988","1988","tonnes","177700","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1989","1989","tonnes","186500","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1990","1990","tonnes","186300","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1991","1991","tonnes","179500","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1992","1992","tonnes","162000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1993","1993","tonnes","196000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1994","1994","tonnes","190000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1995","1995","tonnes","190000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1996","1996","tonnes","151800","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1997","1997","tonnes","162200","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1998","1998","tonnes","164000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","1999","1999","tonnes","140000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","2000","2000","tonnes","110000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","2001","2001","tonnes","130000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","2002","2002","tonnes","86000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","2003","2003","tonnes","109000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","2004","2004","tonnes","112000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","2005","2005","tonnes","108000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","2006","2006","tonnes","121000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","2007","2007","tonnes","110000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","2008","2008","tonnes","117000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","2009","2009","tonnes","100000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","2010","2010","tonnes","108000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","2011","2011","tonnes","98000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","2012","2012","tonnes","102000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","2013","2013","tonnes","98000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","2014","2014","tonnes","76000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","2015","2015","tonnes","74000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","2016","2016","tonnes","85000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","2017","2017","tonnes","70000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","2018","2018","tonnes","63000","","Official data"
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","2019","2019","tonnes","42000","","Official data"
"QC","Crops","100","India","5510","Production","430","Okra","1961","1961","tonnes","775000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1962","1962","tonnes","790000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1963","1963","tonnes","825000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1964","1964","tonnes","845000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1965","1965","tonnes","900000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1966","1966","tonnes","940000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1967","1967","tonnes","970000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1968","1968","tonnes","1000000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1969","1969","tonnes","1050000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1970","1970","tonnes","1150000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1971","1971","tonnes","1190000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1972","1972","tonnes","1240000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1973","1973","tonnes","1340000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1974","1974","tonnes","1375000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1975","1975","tonnes","1430000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1976","1976","tonnes","1480000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1977","1977","tonnes","1530000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1978","1978","tonnes","1550000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1979","1979","tonnes","1625000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1980","1980","tonnes","1700000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1981","1981","tonnes","1740000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1982","1982","tonnes","1770000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1983","1983","tonnes","1850000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1984","1984","tonnes","1900000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1985","1985","tonnes","1950000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1986","1986","tonnes","2050000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1987","1987","tonnes","2110000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1988","1988","tonnes","2190000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","430","Okra","1989","1989","tonnes","2250000","F","FAO estimate"
